Country,Year,GDP,Consumption,Public_Consumption,Public_Investment,Private_Investment,Debt,Taxes,Wages,Private_Capital,Public_Capital,DebttoGDP
Italy,2010,1.721437523939226e6,1.0294013065497722e6,356126.3139975316,52586.50040430693,348395.96544239693,2.0443382133889433e6,785619.440779674,681128.0163425117,4.0339259204771076e6,1.0189363409447707e6,1.1161791080300831
Italy,2011,1.7334067543116522e6,1.0433712988819511e6,345709.26547645195,49591.58273456538,345101.2937571251,2.0649878154644242e6,788738.9790091305,678848.2737703031,4.0329395593201844e6,1.0244000197077646e6,1.1390268297322095
Italy,2012,1.6792284118838762e6,1.0155464258903138e6,334764.14269701054,44075.030079904565,310361.5758784875,2.1141588424635697e6,797555.5578408284,658271.4081508828,4.0290077271115445e6,1.0265731226341919e6,1.2242701382676264
Italy,2013,1.648694984542792e6,992174.07663521,328825.6589651806,41050.0732183534,285420.3953791084,2.1738676578262285e6,791804.6290270095,644844.0042303938,4.004153069236563e6,1.0240509693662574e6,1.2965979274770554
Italy,2014,1.648680950989186e6,988311.8833335013,323555.0225250194,37911.57292160084,277633.4116081957,2.2223716275460324e6,789660.6633542627,640917.8315511525,3.957964642764259e6,1.0178381054003526e6,1.337495771196342
Italy,2015,1.6632777e6,1.000447e6,318892.0,40168.0,284103.1,2.2419295e6,794792.0,649315.1,3.9211090665281853e6,1.0116645982201863e6,1.3478984898312532
Italy,2016,1.6838423475031604e6,1.0011606155183312e6,322256.24209860933,38106.43173198483,291194.6902654867,2.260411366150442e6,784253.5161188368,657023.8424462705,3.8734359126004763e6,1.0030115338628519e6,1.3591660189527954
Italy,2017,1.7108407622073807e6,1.0195940843606264e6,325021.820785156,37179.67577745741,300756.6173369815,2.288119685780694e6,791675.7382290348,669584.0811242854,3.8396973264621184e6,994083.0726266303,1.363731243455835
Italy,2018,1.7249940810029302e6,1.0273568281938324e6,325763.1624910245,36700.69281375536,310019.4065477692,2.314936249490578e6,795716.9749073337,682771.2550214442,3.82114145576221e6,985280.6760572054,1.3830348905388201
Italy,2019,1.7323808792179609e6,1.0255060592675104e6,323737.73262401816,40201.46344273944,314066.4310818337,2.319649311490522e6,813763.4677063128,690388.5229215081,3.814786420273462e6,976538.6525145905,1.3944025987463433
Italy,2020,1.5787595953866513e6,905657.7802987332,327308.56494611455,41487.04859141615,287362.9230478351,2.437288996029495e6,748410.8527131783,640916.2412554357,3.3275318196562766e6,908057.7032114172,1.6330315948886354
Italy,2021,1.7197515354029383e6,960019.7875637029,337717.7098695141,48910.7506206948,357201.3664619463,2.5077276036513657e6,811097.8364352518,689037.1296832123,3.612034973420464e6,990925.726283499,1.5622775410812462
Italy,2022,1.8026638397690365e6,1.0437656983038613e6,339595.8137856369,47626.30819198845,392543.3056658246,2.49409319740166e6,844251.1728617827,706962.7390833633,3.7729033185708206e6,1.0405589951447439e6,1.5335376674301022
Italy,2023,1.8202530817524574e6,1.0373000365307666e6,325410.12157099287,57223.32192100859,412445.9472087946,2.4381634369504456e6,846070.3939375919,699325.4551478646,3.7963130401775874e6,1.052589206810476e6,1.576669655868377
Italy,2024,1.8328634280476626e6,1.0385056245312892e6,331225.7311890676,65282.05982834764,406021.91484043,2.4722233980501625e6,862608.9492542288,721685.8595117073,3.8091164137854143e6,1.06177143859208e6,1.618732336844274
Luxembourg,1995,27583.809029579657,11791.385573430201,4332.122470160872,1052.067116415845,5834.803667185607,2784.8123162082684,12150.147033385227,13293.54782909531,42371.79934060508,11178.716979103996,0.05836394815065658
Luxembourg,1996,27969.180060484556,11804.002854327366,4496.754901627646,1167.0461109789662,5548.948316286656,2728.6010397906825,12299.77233341262,13504.196540827075,43632.17636484658,11560.83406959657,0.057420346128379735
Luxembourg,1997,29485.14344262295,12030.396174863388,4642.75956284153,1182.8893442622953,6081.967213114754,2775.1024590163934,12985.484972677596,13954.064207650274,44224.66203630123,12140.707323723103,0.05511589262444618
Luxembourg,1998,31453.20197044335,13133.843412640186,4804.353142577648,1524.822695035461,6657.757747266185,2875.65943472033,14083.254725220977,15064.4586521329,45796.13322701971,12428.383775908867,0.05233807361002349
Luxembourg,1999,34024.60631551059,13434.948916229241,5105.727674653509,1579.7055852693284,7879.982116540545,2747.4292527032176,14726.366511566293,15820.734877713567,47011.51233115265,12974.926070844496,0.048764708241271576
Luxembourg,2000,36385.221768449046,14024.598727324532,5279.861968531358,1481.780479311109,7504.51134960585,2726.7546775572227,15837.21151106468,16867.698736822113,48512.11636964574,13446.909120621141,0.04734339702427564
Luxembourg,2001,37503.9655741052,14702.464152780612,5752.04560802852,1725.8492610682708,8205.51882273491,2858.982614294913,16411.97996010868,18278.5482072464,50441.1614328505,14101.37175949946,0.04853886708068292
Luxembourg,2002,38713.27740457543,15476.890691267066,6183.171841624617,1985.2645265145652,8246.912051512243,2883.3235303222614,16952.914589976164,19285.515277218834,51877.52270890367,14721.307649324226,0.04811785839087445
Luxembourg,2003,39727.498560998516,15835.529704020115,6511.708927868157,2051.7131691356904,8362.264836862674,2953.588415280681,17325.426398860916,19497.258323487535,53933.622194877156,15681.3536602444,0.049081872018850586
Luxembourg,2004,41408.71966625537,15850.226217756628,6788.1485398672085,2127.47517480463,8796.639050473,3242.258652094718,17508.666784182387,20048.328338915333,55664.18653583643,16635.264345697782,0.053302783031919786
Luxembourg,2005,42437.11022353024,15517.903440543758,7047.29871767921,2318.4079601990047,8210.636956064745,3373.835050101605,18346.71711863219,20477.892228995865,56859.55318486722,17434.092270727073,0.05672865063901456
Luxembourg,2006,44990.1923355406,15532.180987612064,6835.613011940337,1639.1306064954383,8194.994799963139,3691.499585313516,18582.562104237702,20855.833914772054,58469.38128151288,18688.573290050157,0.06232691736649598
Luxembourg,2007,48633.574077184465,15936.640008268841,7026.318169485395,1840.592255713898,9200.377265856148,3935.3221617850363,20303.750694453418,22288.401658936164,60103.7428985266,19204.023279046396,0.06262957345404987
Luxembourg,2008,48487.66890868326,15743.561776646668,7033.509058958976,1790.7047203538748,9767.4362237169,7092.52863115797,20024.238017330183,22501.726958734773,63044.77869487971,20111.215809373614,0.1206987288050868
Luxembourg,2009,46917.32846347001,15741.472733170738,7552.172816070548,1991.5177874160488,8454.218879530956,7171.4344070260595,19932.718993668375,22853.555681039972,66835.09030700562,21102.253739531145,0.12722378267226966
Luxembourg,2010,48681.66058184657,15810.314344102317,7692.475488507726,2264.3567311887214,8190.282657114647,9293.127597529334,20300.911574935133,22658.377534384974,67622.14707557151,21790.53980048613,0.16627411438422554
Luxembourg,2011,49189.85206476744,15975.22944943234,7897.6106184869095,2061.660026413042,9450.98604991843,9101.623625245542,20736.901683554,23424.928140987937,67879.39852681036,22672.829955890775,0.16672544550859028
Luxembourg,2012,50001.28962923159,16187.533584094574,8157.227297152069,1957.1198280494357,9589.038151531435,10424.825362708221,21160.021493820528,23540.354648038687,71678.98393857581,24113.25270707009,0.1940009962128865
Luxembourg,2013,51587.735244359916,16191.011590152048,8439.059758109428,1792.7432828606554,9520.106759696113,11559.25898683367,21708.155137810376,24147.130833166957,74176.8807722283,24858.37070463002,0.21324060744075202
Luxembourg,2014,52940.641323125055,16335.442455713543,8501.160187674413,1934.8046080405607,10139.018082572653,11574.584223492013,22205.9920882356,24575.023765958973,75810.68930725104,25105.718900267737,0.2138867175954262
Luxembourg,2015,54142.3,16613.4,8646.9,2091.0,9371.7,11442.0,22583.7,25058.1,77573.018121294,25409.514350558507,0.21133198995979113
Luxembourg,2016,56837.863527889014,17465.619059175668,8908.10176758484,2164.48246572018,9824.353840553333,11138.818104598957,23837.721959309147,26285.74606641589,79917.82703519567,26408.17709150956,0.19380390669672162
Luxembourg,2017,57586.02938264761,17975.983051518633,9342.355363719162,2324.872292400903,10256.801172137964,12555.042965192255,24557.082326852254,27487.328238229125,81744.2510418105,27215.02967980565,0.22022876270440508
Luxembourg,2018,58514.04685525421,18544.862447749587,9811.801302614951,2282.0064158646837,9450.95751919899,12211.917954700108,26619.908622533298,28870.80781568971,82922.17979895537,27832.111997692682,0.2146903295045636
Luxembourg,2019,60123.10715524217,18949.92871729665,10352.078757754403,2476.688629445536,10851.250337147922,13430.817246561091,27506.64663044735,30196.99071398297,84835.96644819963,28929.98017922639,0.23190418226387885
Luxembourg,2020,59816.190449693495,16874.773947639318,11029.68589155051,2802.21461758896,10273.488579139192,14674.530970332657,26287.82609502082,29889.7328177021,81072.45579359645,26379.433831755152,0.26453373043386585
Luxembourg,2021,63961.45122730816,18057.674288266357,11065.476868109256,2591.4022750956715,11605.965339381575,15468.811573388912,27830.07715008801,30593.381380645053,86262.29167630742,28222.815088541658,0.2761710320990697
Luxembourg,2022,63259.46445060018,19130.968869542274,11440.443213296398,2713.1150244031132,10501.912676427912,15752.62168579343,28158.471837488454,31102.344677483183,84891.76876607652,27928.184599889308,0.30204650270033573
Luxembourg,2023,63322.12617308893,19386.099522667508,11680.99692317183,2937.0214144155952,10174.970504090868,15629.207504684642,28935.3711857741,31878.63879271123,84551.65763600169,27970.983119018343,0.3200745335777046
Luxembourg,2024,63549.638303677435,19652.904262928525,12140.903024090967,2950.8668175885437,9770.815051876323,16701.37378236279,30332.56889190405,31820.869988422768,84429.72116516548,28086.66958141009,0.3563969930366917
Malta,2000,6039.740582309922,3778.39105836898,1066.3722919828895,233.75189733682905,1432.5927970194564,3662.2050503656683,2105.9748861597905,2645.094521871119,11288.349376749,2789.4060300683045,0.439422846698652
Malta,2001,5993.934999011142,3773.4853978508804,1130.1997494890898,210.1654690487178,1281.033687125058,3941.1958599775858,2132.7707825169755,2732.151097633331,11767.977691441625,2919.558307485464,0.49870410681683186
Malta,2002,6158.267942334262,3669.2823066294736,1155.4002971923146,253.0045100237232,1074.3241481790453,3815.6625563752964,2226.726452722959,2768.972079564118,12213.852678667325,3050.5166472217074,0.4753446955233359
Malta,2003,6385.649627263045,3846.1128860489875,1201.4110756123534,289.00425985090516,1395.6336528221511,4349.574014909478,2315.4952076677314,2864.217252396166,12491.513069739747,3268.7134395632047,0.5116785590693991
Malta,2004,6411.707927895026,3952.3387159888343,1208.8800772180628,238.30642005582655,1355.7509195732139,4499.517387107714,2409.5426916755796,2860.850963921426,12972.00449410169,3495.09066409334,0.5380157734559361
Malta,2005,6596.425405065081,4123.376206200933,1198.555771133411,301.1808241355828,1487.016074113097,4633.867423901731,2623.254140593881,2886.787361712516,13367.38948883164,3622.516454102484,0.5467203490591764
Malta,2006,6750.558301758965,4257.395930042908,1247.96125762176,268.9885328582541,1380.071763731714,4357.137480239881,2701.8041301784056,3007.050912101975,14073.27968824756,3888.084795854892,0.5144611519161432
Malta,2007,7090.511952093456,4334.781328228537,1268.4680704854463,266.774652726648,1558.3124723899277,4398.713984194767,2773.155647180091,3096.6229813969467,14902.289704530258,4124.413877656457,0.5055488269703369
Malta,2008,7403.164729763417,4411.984663050059,1438.8480668558066,182.33401787728064,1496.6583967426786,4554.789235645351,2818.342612267186,3210.906803100628,15814.312454088273,4350.267269486948,0.5182918576124429
Malta,2009,7299.873451522646,4333.41460299769,1408.635482335458,172.75608651736272,1440.3306514344097,4821.264788176425,2776.520032972264,3205.3916617324376,16613.6569049888,4460.148879349704,0.5688728753419428
Malta,2010,7752.358357340564,4414.05411512173,1440.4338247754617,169.91470372253292,1614.1896853640626,5041.518386714116,2933.740044060329,3272.3267242840197,17417.410469558832,4613.124627249393,0.5756312846109006
Malta,2011,7829.271822503257,4629.899696082469,1480.8465160809112,224.3200819352756,1408.3738742248988,5397.374954078396,3014.7951061484855,3445.1779531766615,18150.45540606811,4626.070831457535,0.6192529918382437
Malta,2012,8150.444599424635,4697.49803853195,1561.219597245227,271.88126580071486,1611.8908552000696,5347.615726614941,3128.3235986400487,3566.166855548775,18702.27735756418,4774.861742354851,0.6021021234039708
Malta,2013,8663.228116541273,4803.704256271446,1558.4304865832605,241.58656407851828,1498.3269038129542,5626.292120462926,3282.7852256015685,3726.954964939577,19238.314963665252,4974.04116676517,0.6094264088370606
Malta,2014,9324.365159582783,4868.863903968991,1665.2252289801916,319.89496608279757,1570.194541987517,5664.120705644532,3551.355125092478,3905.21939376257,19295.08626739364,5013.092928775907,0.5829673020059227
Malta,2015,10221.4,4902.9,1730.6,412.6,2418.7,5626.7,3782.8,4129.2,19358.8714427934,5152.76741564438,0.5504823214041129
Malta,2016,10638.237454100366,4977.429620563035,1802.3011015911873,265.4589963280294,2267.6132190942476,5654.1493268053855,3888.567931456548,4435.838433292534,20292.41252894717,5362.864814771192,0.5427872826597204
Malta,2017,12018.196460414552,5234.598201445747,1901.7122696680922,274.9602132187986,2247.1382279063528,5475.236323893161,4339.827047341477,4746.610933215731,22948.91535736775,5774.952992970003,0.47519609275908
Malta,2018,12882.221092087171,5725.6408807519165,2064.7567384302424,416.1722325817935,2461.999208905464,5338.7579815787985,4680.83102597427,5317.662127290878,23999.47774817163,5849.497889190522,0.4400483394499437
Malta,2020,12944.813476219231,5302.971582049733,2549.0531856405078,475.435101981956,2580.688772521203,6322.070103018449,4319.38423267929,5820.317076907824,23171.70807148552,5996.454974906903,0.5418695304405949
Malta,2021,14680.957742514338,5819.904296119067,2690.967946236937,536.1352521023186,3276.714401322965,7305.0737130994685,4768.83290524612,6143.608599275183,26163.542325350147,6776.213893364549,0.5656783532555618
Malta,2022,15045.492973072513,6400.572533460562,2653.1568858867154,495.6934434874319,3751.1823150775513,7573.429090391649,4975.098142614402,6556.6799755585125,26694.38708593745,6919.383627624998,0.6013694610202117
Malta,2023,16643.611559920726,7332.479047444704,2735.492394998448,579.6674652382582,3177.147587172977,7820.854657317277,5225.125556148072,6846.889152426357,29398.41232004012,7626.602647146145,0.5903886884540342
Malta,2024,17775.36365877712,7754.5611439842205,3009.3534270216965,570.2200443786983,3297.7379191321497,8203.43318540434,6035.502958579882,7462.170241617357,31257.115220776977,8115.56673976392,0.598997590394868
Netherlands,1995,472560.89245288173,228378.0650792352,105360.85426724491,17865.42290592696,98800.01636527291,344153.2335051687,217673.4037040068,237059.43321604893,891698.0350384859,341027.7122086246,0.534013296551326
Netherlands,1996,488729.88387274096,239699.8556998557,103931.1482168625,19540.71325499897,105210.60949632378,341635.67649281933,225865.86958015527,243417.98941798942,910660.8924929033,344792.99612820835,0.5086474312357171
Netherlands,1997,509490.3348911811,248559.4978014989,106402.2012665579,18922.181355604105,110310.97038245625,332790.16067033546,228518.0166477697,250340.28373109153,930527.9365781079,348575.8241475216,0.4723946334554226
Netherlands,1998,533175.1040504882,261563.4775985419,110464.89486140202,19116.998993498542,116266.01561437392,337143.9841135986,234818.28568319685,262869.34522999916,957669.3901512362,353292.4213855391,0.46490355254195787
Netherlands,1999,560063.7188903849,278382.2333604383,114787.31487529493,21075.222949464787,128065.63845528346,328725.48888918513,249556.76713278322,279464.6546782729,989028.299328539,358440.4215370535,0.44030704307819
Netherlands,2000,583690.6713479883,286793.76799060294,119662.84157942972,22096.010119915838,131493.07482800016,304930.8773605607,258843.95451201094,292750.83579662064,1.0246186413211123e6,364947.4581755536,0.4047229321901586
Netherlands,2001,597255.750680188,289995.0531783329,124818.20430373485,23429.38412070245,131946.57432599555,295618.35270838486,260448.9240662874,295812.5154588177,1.0601249779422667e6,371982.1701948391,0.4002255310690126
Netherlands,2002,598727.3051967379,292599.5594975891,131835.22828739806,25483.659741651285,125819.3940115483,291985.237216501,254765.16459313052,299051.1339960712,1.093454572230197e6,380157.09058306227,0.4096238769658442
Netherlands,2003,599307.4631034965,292909.35332184925,136834.81540108944,25884.58494343312,122954.9792820895,298922.2030820802,255066.57665626894,300271.1951208157,1.1156256532524945e6,389337.99499003513,0.4285312895488647
Netherlands,2004,611396.991166728,295570.7121825543,137652.97202797202,24205.235553919763,123373.66580787633,306704.3154214207,261972.07397865292,301028.2480677218,1.1373584587428437e6,399880.3016654933,0.43615033088588023
Netherlands,2005,623833.5307054643,297716.1224835053,139176.67625331302,24131.28066317036,126715.16381886876,309702.8139626685,267659.16652568657,299905.26137709356,1.1555698023596548e6,407545.23104777996,0.4401783272044866
Netherlands,2006,645897.7460142936,297776.8004398021,149880.15393073118,26141.836173721826,135054.42550852118,290788.3452446399,284214.40351841674,302091.25893347996,1.1755146041344432e6,414022.61611066124,0.40946419403381423
Netherlands,2007,670992.5226797682,303600.7498868705,155981.85618548928,26457.21550628138,155025.10397138362,287181.8906630465,289238.69243864075,313123.0202340164,1.2023117766195564e6,422738.51703354827,0.39723989611015215
Netherlands,2008,685195.6277024397,305744.1637823109,160715.60077009667,27599.33931596057,150270.90149705953,372282.83168337663,302867.87371256034,323827.75925010256,1.2433791559189977e6,430426.4101116302,0.5164452102337022
Netherlands,2009,660081.2829295374,295025.6104075669,171334.15035247046,28811.44664760289,139161.40317799497,371908.1586693063,286257.3191297699,327142.8421791367,1.2767117490512398e6,438939.03260250046,0.5378989060623035
Netherlands,2010,668790.4978834493,297963.53500369226,175470.89352761916,28438.74483863251,130013.4169552872,394232.7893746034,291337.2232102926,324399.09721572173,1.2939434049211498e6,448169.1676861375,0.5667589494760676
Netherlands,2011,680652.625025939,306510.6868644947,175168.08466486822,28961.40278065989,135664.03818219548,416662.170574808,295092.3428097116,331901.84685619426,1.3044439558457541e6,456727.0683483,0.5899911132858647
Netherlands,2012,673996.7847963875,302859.8928948096,175119.03421017603,25992.97570166187,125298.73746940949,443086.8002580355,295270.37404900626,332040.42555370106,1.3173944303195176e6,463639.85868410196,0.6420253178666488
Netherlands,2013,673787.2038874266,303395.4241749342,173483.4986839441,25213.605993116016,122624.01295808869,452768.779105082,300978.94310589187,329166.8353917797,1.3228416260913778e6,468035.9760767685,0.6637778180108088
Netherlands,2014,684658.8444193343,306972.4270825977,175371.01867452255,24386.848132043302,119060.92676479787,460081.31639746163,305127.17037096823,331664.9683713516,1.3279696589377867e6,471913.2863374942,0.6660660323270368
Netherlands,2015,699175.0,311229.0,173811.0,25165.0,152468.0,446179.0,303558.0,330994.0,1.330188926183675e6,474581.43718162255,0.6381506775842958
Netherlands,2016,716121.7508899628,315400.83129487105,175495.69436986654,24703.180001193246,138169.95803750772,435892.846488873,316111.80717140983,340713.56124336255,1.3656396100903885e6,478575.18996328773,0.6121305482695178
Netherlands,2017,736044.4257104486,324490.0159783557,177889.09256663366,24854.675384509817,145429.504082813,411975.9246370561,324690.9707586288,347483.163910482,1.3803083047798977e6,480034.5977409001,0.5709831979154597
Netherlands,2018,752672.6387946118,330660.5351969942,182270.04598602257,25168.025851601866,150165.87473828124,388032.1615342697,330708.3377152309,356511.1810090156,1.4009468074843916e6,482330.3374020454,0.5392384139936209
Netherlands,2019,769985.3383319105,331792.6209123641,187689.766526855,26123.751902305037,160985.1156230281,366913.81166252185,338845.9968078394,364743.3280130656,1.4340238279496771e6,488369.0016755577,0.5135175701612621
Netherlands,2020,740200.1758791693,310101.26651133696,190151.6731185915,27007.425002039836,157469.87842579078,395359.14707668877,326400.91384640493,368376.2001033517,1.397062876545175e6,431529.6583368053,0.5891554936231035
Netherlands,2021,786657.137310957,329436.8856653784,199737.942717984,26833.077452485573,162726.98395891787,397267.3690154764,343256.21613990504,373938.09448179713,1.484604752659275e6,452955.4311996807,0.5723446450114968
Netherlands,2022,826049.3724544925,357415.8424071149,201062.25583908235,26254.675421826945,169081.53935666196,399921.037320256,357415.0112210124,377997.6726789128,1.5587984003096216e6,469695.86233391654,0.5824651843392165
Netherlands,2023,821109.2171519719,362137.58483720635,206296.7191067463,27140.08694836268,167066.74381509397,376474.6817627373,358245.23816970567,382694.7737153223,1.5493283071042253e6,460980.8677544401,0.5863787544244397
Netherlands,2024,829987.8732308967,354932.04572679277,214186.8409766486,27281.533296854435,164744.3765805469,363104.30500303174,360778.7751963206,388434.46368624206,1.565931838743693e6,459995.59627967776,0.5916411743324255
Portugal,1995,142884.18970470497,90189.32793293458,24950.15620339409,6299.1569726369335,33265.67136061791,88713.95155339959,53509.31725772776,66864.47196973265,270252.389355152,71607.37310964857,0.39549442185862227
Portugal,1996,147889.86332399712,93717.95460458852,26144.75718199489,7200.667309487732,35233.02263648469,93533.67923228798,56806.70982750969,70158.56252965395,277282.87183884106,74374.10002973421,0.4132271044575625
Portugal,1997,154398.66086774573,96182.725791747,27171.979853233493,8599.441031849228,40139.59258096818,89064.55035944341,59834.8503190901,73323.17027604657,284502.3699091491,77748.5417869266,0.38596319207098095
Portugal,1998,161823.0065206585,99550.13304482588,28808.006082049185,8255.943156232639,44255.67999064301,90543.58314570603,61965.846954589324,77177.11044182579,294199.00303153263,82185.85573093258,0.38270207266291245
Portugal,1999,168145.1125388368,103952.84756294724,30277.9378892466,8299.7567867737,46393.1337953916,93161.77194190999,66491.96552839129,80245.60318285979,307380.0988061592,86216.30704689803,0.39410541882205585
Portugal,2000,174561.47028437824,108015.19765102497,32820.945027459085,8042.928606383557,48882.60562231526,94600.34799630255,68922.84269479637,84036.213365233,321784.5244723006,90189.46592636724,0.39866644046150584
Portugal,2001,177953.5505517838,108914.38831948413,34147.028755668565,8956.591260583502,48726.572125088474,102110.14705496868,70089.64848357755,85709.71716165562,337093.07977673074,93653.9889136609,0.43779963793039955
Portugal,2002,179324.8631989433,109521.22775017295,34955.028618152086,8262.909616957042,46368.19925781496,107587.39543367508,72540.91452292597,86071.19944650607,350807.6338644118,97837.59953364167,0.47693665270005897
Portugal,2003,177657.11088677798,109340.54172393243,35612.57130347,7774.966856809254,42212.14074605627,113502.83997616122,70575.53606830539,84934.26093725296,362533.97473980783,101322.78696793254,0.5252866014435752
Portugal,2004,180834.75864690234,112076.56309388067,36820.36297985557,8023.4464082098075,42358.89395667048,121335.28126187764,72460.09122006843,85948.42740402889,370618.722984324,104318.48579755716,0.5649057778735277
Portugal,2005,182248.67238327317,114443.55042644659,38128.462723280994,7434.653670199315,42147.86546817168,131661.30255867948,74084.34676659232,87107.17487758338,377853.3762108599,107367.87492328703,0.6284967594118549
Portugal,2006,185209.25932114647,116607.84903474472,37518.96534438392,6215.620091568358,41732.89220109391,136425.04650826007,76074.92564248235,86773.162227495,384977.688315419,109750.13042130884,0.6612379988391711
Portugal,2007,189853.4041609417,119875.58286721987,37109.30315586762,6106.933820904243,42735.33771137389,138017.33184754034,79046.42381884865,87703.47610650107,392238.3167324805,110892.42985594338,0.6719437060599464
Portugal,2008,190457.8999978732,122782.06682404985,37485.3782513452,7072.3537293434565,43523.8945958017,143781.3437121164,79372.91307769199,88982.00727365533,400058.9541690495,111879.95607519896,0.7099159446865152
Portugal,2009,184512.88524245296,116159.25107815296,39222.15209845378,7579.152203639424,39119.7012727464,161590.82781108658,74512.25412853688,87993.16293257602,406546.68674539524,113577.12080425683,0.8325944272029295
Portugal,2010,187718.28751539442,120221.57513515772,38628.38416097857,9892.813158828565,38760.09768927297,187501.7220865427,75967.2907925773,88931.78449913376,408769.07854655024,115829.9938481025,0.9570346202165679
Portugal,2011,184502.53233435185,117966.17973295384,36324.97593235947,6424.804319618267,34103.63735297811,210376.71089531624,78045.60294671635,85832.63572056424,407978.44398667075,120124.37725207965,1.0896565887544096
Portugal,2012,177027.2569717977,114000.31510950056,32411.21789821963,4368.047896644084,28108.71277769025,227663.14794391053,75469.46063757155,79558.95173572817,405877.16901669203,120905.36484810714,1.224369081392534
Portugal,2013,175285.611584677,111111.12252233746,32961.48711101982,3821.7109992810924,25996.508164732462,229345.07548526238,78428.57142857142,78672.38369107529,400058.20374687976,119637.59637982928,1.2739967529629308
Portugal,2014,176585.98011725722,113170.1249044099,32443.538108590365,3517.0022941626307,26683.456538363494,233893.75477950546,78304.4608717818,78212.79632933979,393638.9911163269,117969.15642990141,1.2990346110584703
Portugal,2015,179392.7,113749.9,32022.3,4042.6,28082.3,235046.1,78651.4,78646.2,387732.204278073,115863.13802243391,1.3102322446788526
Portugal,2016,182988.10061460524,115782.09986843914,32188.132032124417,2837.394702220826,28778.05486284289,240044.27906611425,78542.81618787677,79814.34209751213,383679.46041426784,114559.41666672361,1.33612349206758
Portugal,2017,189052.9420296862,118095.53739786297,32523.328337281822,3381.8111492530093,32300.923463714156,238261.95426195423,80316.68520040612,83063.67548228013,380888.87910606177,111910.11351593611,1.3033312116418112
Portugal,2018,194624.13367511632,120945.31472514954,33009.49397132821,3605.050792746606,34699.136048609136,235713.6618247413,83407.38630969335,86890.53451058579,381759.91249155917,110171.0461330985,1.2756752994181395
Portugal,2019,199968.2086852753,124170.81538662342,33887.117525311856,3693.852436091067,36859.74529656356,232182.50638623186,85180.39939587179,90393.14948443997,385664.1180070334,109098.65761414373,1.245415967054859
Portugal,2020,183561.33238371776,113870.59661425519,34662.612538578134,4241.677167223652,35787.63308314615,246149.21748023157,79612.209865045,88474.04079694662,351039.80223997607,104431.99874801589,1.4685974246279336
Portugal,2021,193765.0586234673,119576.30000895016,35911.84104537725,5002.506041349682,39727.6470061756,240032.66803902265,86259.73328559921,92863.33124496555,369465.0364826129,110350.34009624553,1.3840911354464354
Portugal,2022,207300.20478743743,128580.59362864644,36076.91850139782,4934.017657605601,42648.385918102016,230583.51673563724,90307.26613019723,96534.0788389147,394109.1952621799,118179.81586706114,1.3090078723185345
Portugal,2023,213727.60763356363,128284.58266795262,35692.52296551615,5486.58434392145,43784.13205369425,207017.01266463232,92234.09805998704,100438.43976789413,405128.341326492,121968.90139903214,1.2252235586193734
Portugal,2024,218299.4803255319,129476.7805827293,36827.64758679469,5938.7704305981915,44621.331543259694,204310.28110692924,93998.3255771856,104060.77702269521,412568.4900301457,124705.51027686876,1.240867360728748
Romania,1995,93458.20666209015,64594.16168154032,11446.176980157563,3884.148932692622,19777.058612010067,4860.9068026543755,30186.65620607368,33736.71995031218,142182.33008766957,28362.885390117677,0.015910855270061353
Romania,1996,97111.60908391584,70546.17211277968,11335.83062978695,3803.4716880163214,22241.21208067159,7807.6189839125045,28747.115288136723,35190.8090571591,146162.5425059266,30200.234144127695,0.024038320670629647
Romania,1997,92400.91664952846,66774.39257278843,11726.944207773893,2457.6196492052763,20176.278755471983,12735.552486999442,27919.91068543056,28524.546816699472,151222.1672513823,31821.410686804218,0.04691295451582646
Romania,1998,90526.35435494114,69378.63318841287,10765.961604220605,1643.788774363734,17029.45630403986,11851.155292853306,29288.261443016952,34459.47926334815,156562.9435821699,32618.829847857975,0.05359875623595309
Romania,1999,90185.84378426078,64183.758055458995,15077.94742893815,1478.728240233174,16276.974088830657,17454.341257320106,31412.41276038185,31111.58649089499,161336.30401461083,32944.444136217775,0.07237721272104082
Romania,2000,92403.94245652371,62507.28398433943,15578.393881453152,3189.2470181189105,17667.531639806974,17146.499135026857,31359.1459528362,36418.10070108349,165668.39953813847,33144.613151339545,0.08152033127314023
Romania,2001,97227.28349594021,66022.05423100946,15358.704313928194,2672.13714974909,20456.37612801792,23512.739333634858,31965.712562727487,40318.321810859125,169162.1791047817,34717.14186558523,0.11228535455745665
Romania,2002,102772.57186273269,69338.77843906969,15235.321430078935,3327.212865645182,22058.798699928244,22702.92516145372,33867.080325862145,40611.624667595286,174534.73750699952,35711.65394367114,0.10466897738404007
Romania,2003,105176.67153705265,70743.7285205688,16875.47589158932,3804.6632230979767,23917.23087687527,21216.018768135327,34605.19004794929,40376.59745230794,180179.84672511986,37159.52998243337,0.0980207858771046
Romania,2004,116146.52437265647,79991.15469666378,17105.662917027206,3284.8764541870974,25895.202384386113,22629.939428901067,37997.69252956447,43214.49860590328,187374.4809325065,39081.02856139371,0.10132632089997022
Romania,2005,121566.84926882412,84844.17437738802,19742.36216606055,3475.1185379551625,28401.540609799136,19023.768969909008,39742.5156132517,47885.344258773344,196084.81216623454,40484.27540463888,0.10198174974975988
Romania,2006,131328.06484295847,88629.38196555217,20911.719013846672,6903.478554542384,34954.407294832825,17001.823708206684,44000.54035798716,50763.25565687267,206186.68042184395,41990.60696832033,0.09583328601582462
