DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2006,46.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2007,46.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2008,46.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2009,48.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2010,47.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2011,46.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2012,46.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2013,45.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2014,45.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2015,45.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2016,45.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2017,45.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2018,46.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2019,45.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2020,49.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2021,45.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2022,45.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2023,44.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Croatia,2024,47.5,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,1995,44.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,1996,44.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,1997,44.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,1998,43.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,1999,43.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2000,44.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2001,44.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2002,44.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2003,45.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2004,45.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2005,46.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2006,45.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2007,45.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2008,45.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2009,44.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2010,43.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2011,43.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2012,44.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2013,43.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2014,42.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2015,41.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2016,42.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2017,43.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2018,42.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2019,42.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2020,42.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2021,40.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2022,40.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2023,41.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Hungary,2024,42.9,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,1995,43.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,1996,43.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,1997,41.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,1998,40.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,1999,39.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2000,38.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2001,38.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2002,36.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2003,37.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2004,38.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2005,38.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2006,39.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2007,40.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2008,43.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2009,43.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2010,41.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2011,41.3,b,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2012,40.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2013,40.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2014,38.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2015,29.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2016,31.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2017,30.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2018,29.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2019,29.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2020,27.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2021,26.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2022,24.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2023,27.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Ireland,2024,27.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,1995,47.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,1996,48.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,1997,47.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,1998,49.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,1999,51.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2000,52.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2001,51.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2002,51.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2003,53.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2004,52.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2005,53.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2006,54.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2007,55.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2008,50.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2009,45.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2010,45.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2011,47.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2012,48.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2013,49.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2014,49.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2015,49.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2016,50.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2017,53.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2018,55.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2019,53.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2020,53.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2021,52.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2022,51.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2023,52.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Iceland,2024,53.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,1995,38.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,1996,38.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,1997,38.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,1998,37.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,1999,37.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2000,36.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2001,36.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2002,37.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2003,37.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2004,37.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2005,37.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2006,38.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2007,37.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2008,38.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2009,39.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2010,39.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2011,39.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2012,39.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2013,39.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2014,38.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2015,39.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2016,39.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2017,39.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2018,39.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2019,39.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2020,40.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2021,40.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2022,39.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2023,38.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Italy,2024,39.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2013,57.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2014,56.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2015,56.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2016,55.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2017,56.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2018,56.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2019,60.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2020,62.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2021,56.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Liechtenstein,2022,59.1,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,1995,37.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,1996,37.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,1997,38.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,1998,41.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,1999,42.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2000,39.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2001,37.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2002,38.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2003,38.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2004,39.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2005,40.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2006,42.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2007,42.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2008,43.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2009,44.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Lithuania,2010,41.5,,
